id,essay_id,of1,of2,of3,cf1,cf2,cf3,ef1,ef2,ef3,af1,af2,af3,nf1,nf2,nf3,model,temperature,input_tokens,output_tokens
1005,99,2,2,3,3,3,6,2,2,3,6,7,3,8,7,4,gpt-5-mini-2025-08-07,0,695,1158
1006,99,5,3,5,3,4,6,2,3,3,5,7,2,8,6,5,gpt-5-mini-2025-08-07,0,823,1158
1007,99,3,2,3,4,3,7,2,2,3,4,7,3,8,7,6,gpt-5-mini-2025-08-07,0,695,1158
1008,99,3,2,3,4,4,6,3,2,3,6,6,4,8,6,5,gpt-5-mini-2025-08-07,0,695,1158
1009,100,6,6,7,2,4,5,7,3,6,6,5,5,6,4,8,gpt-5-mini-2025-08-07,0,759,1185
1010,100,6,6,6,2,3,4,7,3,5,6,5,4,7,5,7,gpt-5-mini-2025-08-07,0,695,1185
1011,100,6,6,5,2,3,3,7,2,5,5,4,4,6,5,7,gpt-5-mini-2025-08-07,0,759,1185
1012,100,7,6,7,2,4,5,7,3,6,6,5,5,8,4,8,gpt-5-mini-2025-08-07,0,695,1185
1013,100,6,5,6,3,4,4,7,3,6,4,4,3,7,4,7,gpt-5-mini-2025-08-07,0,759,1185
1014,100,6,6,6,2,3,4,7,3,6,6,6,4,7,4,7,gpt-5-mini-2025-08-07,0,759,1185
1015,100,6,6,5,2,3,5,7,2,5,5,5,4,8,5,7,gpt-5-mini-2025-08-07,0,823,1185
1016,100,6,5,5,2,3,4,7,2,5,4,4,3,7,4,6,gpt-5-mini-2025-08-07,0,823,1185
1017,100,6,6,7,2,3,5,7,3,5,6,5,5,6,4,6,gpt-5-mini-2025-08-07,0,695,1185
1018,100,4,5,6,2,4,4,7,3,5,5,5,5,7,5,6,gpt-5-mini-2025-08-07,0,695,1185
1019,101,7,6,7,2,5,6,6,4,4,8,6,4,6,5,7,gpt-5-mini-2025-08-07,0,744,923
1020,101,6,5,6,3,4,5,6,3,4,7,6,4,6,5,7,gpt-5-mini-2025-08-07,0,631,923
1021,101,5,6,7,2,3,5,7,4,4,8,7,3,6,5,8,gpt-5-mini-2025-08-07,0,759,923
1022,101,6,4,6,2,4,5,6,5,3,8,6,3,6,5,6,gpt-5-mini-2025-08-07,0,695,923
1023,101,6,3,7,2,4,6,6,6,4,8,7,3,6,5,7,gpt-5-mini-2025-08-07,0,887,923
1024,101,6,5,7,3,4,6,7,5,4,8,7,3,6,5,7,gpt-5-mini-2025-08-07,0,744,923
1025,101,6,5,7,2,5,6,6,3,4,8,7,4,6,5,6,gpt-5-mini-2025-08-07,0,808,923
1026,101,6,5,7,3,4,6,7,4,4,8,6,4,6,5,7,gpt-5-mini-2025-08-07,0,823,923
1027,101,6,5,7,2,5,6,6,5,4,8,6,4,6,5,7,gpt-5-mini-2025-08-07,0,759,923
1028,101,7,6,7,2,3,6,6,5,5,8,6,3,6,5,6,gpt-5-mini-2025-08-07,0,695,923
1029,102,4,3,3,6,5,7,7,3,4,5,7,6,5,2,2,gpt-5-mini-2025-08-07,0,759,937
1031,102,5,3,4,7,6,7,7,4,5,4,7,6,5,2,3,gpt-5-mini-2025-08-07,0,631,937
1032,102,5,3,3,6,5,6,6,3,4,5,7,6,4,2,3,gpt-5-mini-2025-08-07,0,695,937
1033,102,5,4,4,6,5,7,7,3,4,5,7,6,4,2,2,gpt-5-mini-2025-08-07,0,759,937
1034,102,5,3,4,6,5,6,6,3,4,5,7,6,4,1,2,gpt-5-mini-2025-08-07,0,695,937
1035,102,4,3,3,5,4,5,7,3,4,3,7,5,5,2,3,gpt-5-mini-2025-08-07,0,695,937
1036,102,6,3,4,6,5,6,7,3,5,5,7,6,4,2,3,gpt-5-mini-2025-08-07,0,823,937
1037,102,4,3,3,7,5,7,7,3,4,4,7,5,5,2,2,gpt-5-mini-2025-08-07,0,1015,937
1038,102,6,4,5,7,6,7,6,3,4,4,7,5,4,1,2,gpt-5-mini-2025-08-07,0,1015,937
1039,103,3,4,2,3,2,3,6,3,2,5,8,2,6,5,2,gpt-5-mini-2025-08-07,0,631,539
1040,103,4,5,4,3,3,5,7,3,2,4,7,3,6,5,2,gpt-5-mini-2025-08-07,0,759,539
1041,103,3,4,3,3,3,4,6,3,2,4,7,2,6,6,3,gpt-5-mini-2025-08-07,0,631,539
1042,103,4,5,4,3,3,3,6,3,2,5,7,2,7,6,3,gpt-5-mini-2025-08-07,0,695,539
1043,103,3,5,4,3,3,3,7,3,2,4,7,2,6,5,3,gpt-5-mini-2025-08-07,0,759,539
1044,103,3,4,3,3,3,4,7,3,2,3,8,2,6,5,2,gpt-5-mini-2025-08-07,0,759,539
1045,103,4,4,4,3,3,4,7,3,2,5,7,3,6,5,3,gpt-5-mini-2025-08-07,0,1015,539
1046,103,3,5,3,3,2,4,6,3,2,4,8,2,6,6,3,gpt-5-mini-2025-08-07,0,695,539
1047,103,3,4,4,2,3,4,6,3,2,4,7,2,6,5,3,gpt-5-mini-2025-08-07,0,695,539
1048,103,3,5,4,3,3,5,7,3,2,4,7,3,6,5,3,gpt-5-mini-2025-08-07,0,616,539
1049,104,4,5,5,2,3,4,5,3,5,4,5,4,7,4,7,gpt-5-mini-2025-08-07,0,731,860
1050,104,5,4,5,2,3,4,6,3,5,5,6,5,7,4,7,gpt-5-mini-2025-08-07,0,887,860
1051,104,6,5,6,2,3,4,6,4,5,5,3,4,7,5,7,gpt-5-mini-2025-08-07,0,759,860
1052,104,5,3,5,2,3,4,6,3,5,4,5,4,7,5,7,gpt-5-mini-2025-08-07,0,695,860
1053,104,5,4,5,2,3,4,6,4,5,5,5,4,7,4,6,gpt-5-mini-2025-08-07,0,695,860
1054,104,5,4,5,2,3,5,6,4,5,4,3,4,7,4,6,gpt-5-mini-2025-08-07,0,759,860
1055,104,5,4,5,2,3,4,6,4,5,4,5,4,7,4,6,gpt-5-mini-2025-08-07,0,951,860
1056,104,6,4,6,2,2,3,6,4,4,5,4,5,7,5,6,gpt-5-mini-2025-08-07,0,695,860
1057,104,5,4,5,2,3,4,6,3,5,5,5,4,8,5,7,gpt-5-mini-2025-08-07,0,823,860
1058,104,5,4,6,2,3,4,6,5,6,4,4,4,8,5,7,gpt-5-mini-2025-08-07,0,823,860
1059,105,6,3,5,3,4,7,6,3,4,6,7,4,8,2,2,gpt-5-mini-2025-08-07,0,759,1082
1060,105,6,3,5,4,5,7,5,3,4,6,7,5,8,2,3,gpt-5-mini-2025-08-07,0,759,1082
1061,105,5,4,4,3,4,6,6,3,3,6,7,5,6,2,2,gpt-5-mini-2025-08-07,0,567,1082
1062,105,6,4,4,3,3,6,6,3,4,6,7,5,7,2,3,gpt-5-mini-2025-08-07,0,695,1082
1063,105,6,4,4,3,3,6,5,3,4,6,7,4,6,2,3,gpt-5-mini-2025-08-07,0,808,1082
1064,105,6,4,5,2,4,7,6,3,3,7,7,5,7,2,2,gpt-5-mini-2025-08-07,0,951,1082
1065,105,5,3,3,3,3,7,6,3,4,6,7,5,7,2,3,gpt-5-mini-2025-08-07,0,695,1082
1066,105,6,4,4,3,5,7,6,2,4,6,7,4,7,2,3,gpt-5-mini-2025-08-07,0,823,1082
1067,105,6,5,4,3,4,7,6,3,4,6,7,5,7,3,5,gpt-5-mini-2025-08-07,0,744,1082
1068,105,5,4,4,2,3,6,7,3,4,6,7,5,8,2,4,gpt-5-mini-2025-08-07,0,744,1082
1069,106,4,3,3,2,2,3,5,3,4,6,7,6,5,2,5,gpt-5-mini-2025-08-07,0,680,362
1070,106,2,2,3,3,2,4,5,3,4,6,7,6,5,2,5,gpt-5-mini-2025-08-07,0,567,362
1071,106,2,2,3,2,2,3,6,3,5,6,6,6,5,2,5,gpt-5-mini-2025-08-07,0,695,362
1072,106,1,2,2,2,2,3,6,3,4,6,6,7,5,2,5,gpt-5-mini-2025-08-07,0,567,362
1073,106,2,3,3,2,2,4,7,3,4,7,6,7,5,2,6,gpt-5-mini-2025-08-07,0,631,362
1074,106,3,3,3,2,2,4,5,2,4,7,6,6,5,2,5,gpt-5-mini-2025-08-07,0,759,362
1075,106,2,3,2,2,2,4,6,2,3,7,6,6,5,2,5,gpt-5-mini-2025-08-07,0,631,362
1076,106,2,2,3,2,2,4,5,3,4,6,7,7,6,2,5,gpt-5-mini-2025-08-07,0,475,362
1077,106,3,2,2,2,2,4,6,3,5,7,6,7,4,1,5,gpt-5-mini-2025-08-07,0,631,362
1078,106,2,2,2,2,2,3,6,2,3,7,7,6,4,2,5,gpt-5-mini-2025-08-07,0,695,362
1079,107,3,5,4,2,3,5,6,3,4,7,6,4,6,3,6,gpt-5-mini-2025-08-07,0,951,1006
1080,107,3,5,4,2,3,4,6,3,4,7,6,4,5,4,5,gpt-5-mini-2025-08-07,0,680,1006
1081,107,3,4,4,2,2,5,6,5,3,6,5,4,6,5,6,gpt-5-mini-2025-08-07,0,1015,1006
1082,107,2,4,3,2,4,6,7,4,5,7,5,4,6,4,6,gpt-5-mini-2025-08-07,0,759,1006
1083,107,5,4,5,2,3,5,7,5,4,5,5,4,6,4,6,gpt-5-mini-2025-08-07,0,823,1006
1084,107,5,4,5,2,3,5,6,3,4,7,5,3,7,5,5,gpt-5-mini-2025-08-07,0,695,1006
1085,107,3,5,4,2,3,4,6,4,5,6,4,4,6,4,6,gpt-5-mini-2025-08-07,0,631,1006
1086,107,2,4,4,3,3,3,6,4,5,6,5,4,6,5,5,gpt-5-mini-2025-08-07,0,823,1006
1087,107,3,4,4,3,4,5,6,6,5,5,5,4,6,5,7,gpt-5-mini-2025-08-07,0,695,1006
1088,107,3,5,4,2,3,5,6,6,4,5,4,3,5,4,6,gpt-5-mini-2025-08-07,0,872,1006
1089,108,3,2,3,2,2,3,8,4,6,3,4,5,8,5,7,gpt-5-mini-2025-08-07,0,695,717
1090,108,3,2,3,3,2,4,8,3,7,3,3,4,7,4,6,gpt-5-mini-2025-08-07,0,759,717
1091,108,3,2,3,2,2,3,8,5,6,3,4,4,7,4,7,gpt-5-mini-2025-08-07,0,823,717
1092,108,3,2,2,2,2,4,8,4,5,3,4,4,7,4,6,gpt-5-mini-2025-08-07,0,759,717
1093,108,3,2,4,2,3,5,8,4,6,3,3,5,8,4,6,gpt-5-mini-2025-08-07,0,1143,717
1094,108,3,2,3,2,2,4,8,4,6,3,4,5,8,4,7,gpt-5-mini-2025-08-07,0,759,717
1095,108,3,2,3,2,3,4,8,4,6,3,3,4,8,4,7,gpt-5-mini-2025-08-07,0,631,717
1096,108,3,2,3,2,3,4,8,5,7,3,5,4,8,5,7,gpt-5-mini-2025-08-07,0,695,717
1097,108,3,2,3,2,3,4,8,5,6,3,4,5,7,4,6,gpt-5-mini-2025-08-07,0,759,717
1098,108,2,2,3,3,3,4,8,5,7,3,4,4,8,3,6,gpt-5-mini-2025-08-07,0,887,717
1109,110,6,6,6,3,4,4,5,3,6,4,7,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1062
1110,110,6,5,5,3,4,5,5,4,6,3,7,3,6,2,4,gpt-5-mini-2025-08-07,0,631,1062
1111,110,6,6,6,4,4,5,5,4,6,4,7,4,6,2,3,gpt-5-mini-2025-08-07,0,695,1062
1113,110,5,6,6,3,4,5,4,3,5,5,6,4,6,2,4,gpt-5-mini-2025-08-07,0,760,1062
1114,110,6,7,6,3,4,4,5,3,6,5,6,3,6,2,4,gpt-5-mini-2025-08-07,0,680,1062
1115,110,6,6,5,3,4,4,5,4,5,4,7,4,7,2,5,gpt-5-mini-2025-08-07,0,695,1062
1116,110,6,6,6,3,3,5,4,3,5,3,7,3,6,2,4,gpt-5-mini-2025-08-07,0,823,1062
1117,110,6,6,6,3,5,5,4,3,4,5,6,4,6,3,4,gpt-5-mini-2025-08-07,0,951,1062
1118,110,6,5,5,3,4,5,5,3,5,4,6,4,7,2,4,gpt-5-mini-2025-08-07,0,695,1062
1119,111,4,4,3,2,2,3,8,7,7,3,2,3,5,2,7,gpt-5-mini-2025-08-07,0,759,1175
1112,110,6,6,5,3,4,5,5,3,6,4,7,3,6,3,4,gpt-5-mini-2025-08-07,0,622,1062
1120,111,3,4,3,2,2,3,6,7,7,2,2,4,5,4,7,gpt-5-mini-2025-08-07,0,631,1175
1121,111,4,5,3,2,3,4,8,6,8,2,2,4,6,3,7,gpt-5-mini-2025-08-07,0,759,1175
1122,111,5,4,4,3,3,3,8,7,8,2,2,5,5,2,7,gpt-5-mini-2025-08-07,0,759,1175
1123,111,5,4,5,2,3,4,8,7,8,2,2,4,6,3,7,gpt-5-mini-2025-08-07,0,567,1175
1124,111,4,4,3,2,3,4,8,6,8,3,2,4,5,3,7,gpt-5-mini-2025-08-07,0,759,1175
1125,111,4,4,3,2,2,3,8,6,7,2,2,4,5,4,6,gpt-5-mini-2025-08-07,0,695,1175
1126,111,4,5,3,2,3,4,7,6,8,2,2,4,5,3,7,gpt-5-mini-2025-08-07,0,631,1175
1127,111,3,4,3,2,3,4,7,6,8,2,2,3,5,4,7,gpt-5-mini-2025-08-07,0,695,1175
1128,111,3,5,2,2,3,4,7,6,8,2,2,5,5,3,7,gpt-5-mini-2025-08-07,0,695,1175
1129,112,6,6,7,2,2,4,5,4,7,4,3,5,5,2,6,gpt-5-mini-2025-08-07,0,680,666
1130,112,6,6,6,2,2,3,6,4,5,6,4,6,5,3,6,gpt-5-mini-2025-08-07,0,823,666
1131,112,7,6,7,3,3,4,5,3,4,6,5,5,5,2,7,gpt-5-mini-2025-08-07,0,823,666
1132,112,7,6,6,2,3,5,5,3,5,6,4,5,5,2,6,gpt-5-mini-2025-08-07,0,1079,666
1133,112,6,5,6,2,2,4,6,4,6,5,3,5,6,2,7,gpt-5-mini-2025-08-07,0,759,666
1134,112,7,6,7,2,2,4,6,4,6,5,4,5,5,2,6,gpt-5-mini-2025-08-07,0,695,666
1135,112,7,6,7,2,3,5,6,5,7,6,4,6,5,2,6,gpt-5-mini-2025-08-07,0,887,666
1136,112,7,6,7,2,3,4,6,4,6,6,4,5,5,3,7,gpt-5-mini-2025-08-07,0,744,666
1137,112,6,6,6,2,3,4,6,4,7,6,4,5,5,2,7,gpt-5-mini-2025-08-07,0,759,666
1138,112,7,6,6,2,3,5,5,4,5,6,5,6,5,2,6,gpt-5-mini-2025-08-07,0,695,666
1139,113,9,7,8,2,5,6,5,6,4,6,7,4,4,3,3,gpt-5-mini-2025-08-07,0,759,1021
1140,113,8,6,7,3,4,5,6,6,4,6,7,5,5,4,4,gpt-5-mini-2025-08-07,0,759,1021
1141,113,8,5,7,3,4,5,6,6,4,5,6,5,5,3,3,gpt-5-mini-2025-08-07,0,631,1021
1142,113,8,6,7,3,5,5,5,6,4,6,7,5,5,4,4,gpt-5-mini-2025-08-07,0,759,1021
1143,113,8,6,7,2,5,6,6,5,4,6,6,5,5,3,5,gpt-5-mini-2025-08-07,0,695,1021
1144,113,8,5,7,3,5,5,6,6,4,5,6,5,5,4,4,gpt-5-mini-2025-08-07,0,567,1021
1145,113,8,6,7,3,4,5,5,5,4,6,6,5,6,3,3,gpt-5-mini-2025-08-07,0,695,1021
1146,113,8,6,7,3,4,4,6,6,3,5,7,5,4,3,2,gpt-5-mini-2025-08-07,0,887,1021
1147,113,8,6,7,3,4,5,4,4,4,5,6,4,5,3,2,gpt-5-mini-2025-08-07,0,631,1021
1148,113,8,6,8,3,4,5,5,6,4,5,6,4,4,2,3,gpt-5-mini-2025-08-07,0,759,1021
1149,114,6,8,8,3,3,5,7,4,5,6,7,6,5,2,5,gpt-5-mini-2025-08-07,0,951,870
1150,114,7,7,7,3,4,6,7,3,5,5,7,6,4,2,2,gpt-5-mini-2025-08-07,0,951,870
1151,114,6,7,7,3,3,6,6,3,4,5,7,6,4,2,6,gpt-5-mini-2025-08-07,0,823,870
1152,114,6,7,6,2,3,5,7,3,4,6,7,5,4,2,3,gpt-5-mini-2025-08-07,0,951,870
1153,114,6,6,6,3,3,5,7,3,5,7,7,5,5,2,4,gpt-5-mini-2025-08-07,0,759,870
1154,114,6,6,6,3,3,5,7,3,4,6,7,6,5,2,5,gpt-5-mini-2025-08-07,0,808,870
1155,114,6,6,6,2,3,5,7,3,4,5,7,7,5,2,4,gpt-5-mini-2025-08-07,0,695,870
1156,114,7,7,7,3,3,5,7,3,5,6,7,6,4,2,5,gpt-5-mini-2025-08-07,0,695,870
1157,114,6,7,7,3,4,5,7,3,6,5,7,5,4,2,3,gpt-5-mini-2025-08-07,0,951,870
1158,114,6,6,6,3,3,5,6,3,4,5,7,6,5,2,3,gpt-5-mini-2025-08-07,0,631,870
1159,115,6,5,7,2,3,4,5,3,5,3,2,5,6,4,6,gpt-5-mini-2025-08-07,0,759,1029
1160,115,6,5,8,2,4,4,5,6,7,3,2,3,5,2,6,gpt-5-mini-2025-08-07,0,951,1029
1161,115,6,6,8,2,3,4,5,3,6,2,2,3,5,3,5,gpt-5-mini-2025-08-07,0,823,1029
1162,115,5,6,8,2,3,4,5,4,6,2,3,3,6,3,6,gpt-5-mini-2025-08-07,0,887,1029
1163,115,6,5,7,2,4,4,6,5,6,4,2,4,6,2,7,gpt-5-mini-2025-08-07,0,951,1029
1164,115,5,5,7,2,2,3,4,4,4,3,2,4,6,4,6,gpt-5-mini-2025-08-07,0,823,1029
1165,115,5,5,7,2,5,4,5,5,5,3,3,4,5,3,6,gpt-5-mini-2025-08-07,0,887,1029
1166,115,6,6,7,2,3,3,5,3,6,4,2,4,6,3,6,gpt-5-mini-2025-08-07,0,695,1029
1167,115,6,5,7,2,3,4,5,3,5,3,3,5,6,2,7,gpt-5-mini-2025-08-07,0,823,1029
1168,115,6,6,7,2,4,4,6,4,6,3,3,5,5,2,5,gpt-5-mini-2025-08-07,0,759,1029
1169,116,6,5,3,3,4,6,5,5,4,4,5,4,7,3,4,gpt-5-mini-2025-08-07,0,695,775
1170,116,6,5,3,3,4,6,6,4,5,5,6,4,7,2,4,gpt-5-mini-2025-08-07,0,759,775
1171,116,6,5,3,3,5,7,7,3,5,5,6,5,7,2,4,gpt-5-mini-2025-08-07,0,759,775
1172,116,7,6,3,4,5,7,6,5,5,5,6,5,7,2,4,gpt-5-mini-2025-08-07,0,759,775
1173,116,7,5,3,3,4,7,7,5,5,5,6,6,7,2,3,gpt-5-mini-2025-08-07,0,887,775
1174,116,7,5,3,3,5,6,6,4,6,4,6,5,7,2,3,gpt-5-mini-2025-08-07,0,759,775
1175,116,6,5,3,3,5,7,7,4,6,6,7,6,7,2,3,gpt-5-mini-2025-08-07,0,759,775
1176,116,6,5,3,3,4,7,6,3,5,5,6,5,7,3,3,gpt-5-mini-2025-08-07,0,759,775
1177,116,7,5,3,4,4,7,6,6,5,6,6,5,7,3,4,gpt-5-mini-2025-08-07,0,823,775
1178,116,6,5,3,3,4,6,6,4,5,5,6,4,7,2,3,gpt-5-mini-2025-08-07,0,759,775
1179,117,9,5,6,6,7,8,7,8,8,9,8,6,4,2,3,gpt-5-mini-2025-08-07,0,695,841
1180,117,9,6,7,6,7,9,7,8,8,9,8,6,3,2,3,gpt-5-mini-2025-08-07,0,695,841
1181,117,9,4,6,5,7,8,7,7,8,9,8,6,3,2,4,gpt-5-mini-2025-08-07,0,695,841
1182,117,9,5,7,5,7,8,7,7,7,9,8,6,4,2,2,gpt-5-mini-2025-08-07,0,695,841
1183,117,9,4,5,6,7,8,7,7,7,9,8,6,5,2,3,gpt-5-mini-2025-08-07,0,631,841
1184,117,9,5,7,6,7,8,7,8,8,9,8,6,2,1,2,gpt-5-mini-2025-08-07,0,695,841
1185,117,9,5,6,7,7,8,6,8,7,9,8,6,3,2,4,gpt-5-mini-2025-08-07,0,616,841
1186,117,9,6,6,6,8,8,7,8,8,9,8,6,3,2,2,gpt-5-mini-2025-08-07,0,695,841
1187,117,9,4,6,6,7,8,6,7,7,8,8,6,4,2,3,gpt-5-mini-2025-08-07,0,695,841
1188,117,9,5,6,6,7,8,7,6,7,9,8,6,4,2,3,gpt-5-mini-2025-08-07,0,695,841
1189,118,8,8,8,2,5,6,7,3,7,5,6,5,7,2,6,gpt-5-mini-2025-08-07,0,631,868
1190,118,7,8,8,2,5,6,6,3,7,4,7,5,6,2,5,gpt-5-mini-2025-08-07,0,695,868
1191,118,8,8,8,2,4,6,7,5,7,4,7,5,7,2,6,gpt-5-mini-2025-08-07,0,695,868
1192,118,8,8,8,2,5,7,7,3,8,5,7,5,7,2,6,gpt-5-mini-2025-08-07,0,695,868
1194,118,8,8,8,2,4,6,6,3,7,4,7,4,7,2,6,gpt-5-mini-2025-08-07,0,695,868
1195,118,7,8,8,2,4,6,7,3,7,5,6,5,6,2,6,gpt-5-mini-2025-08-07,0,695,868
1196,118,7,8,8,2,5,6,7,3,7,4,7,5,7,2,5,gpt-5-mini-2025-08-07,0,759,868
1197,118,8,8,8,2,4,6,7,3,7,4,7,4,7,2,5,gpt-5-mini-2025-08-07,0,695,868
1198,118,8,8,8,2,5,6,7,4,7,5,8,4,6,2,6,gpt-5-mini-2025-08-07,0,744,868
1199,119,5,3,3,8,7,7,7,4,6,4,7,5,6,2,3,gpt-5-mini-2025-08-07,0,759,901
1200,119,5,3,3,7,6,7,6,5,6,6,8,6,6,2,3,gpt-5-mini-2025-08-07,0,695,901
1201,119,6,3,5,8,7,8,7,4,6,6,8,6,6,2,3,gpt-5-mini-2025-08-07,0,631,901
1202,119,5,3,3,7,6,7,7,4,6,5,7,5,6,2,3,gpt-5-mini-2025-08-07,0,567,901
1203,119,5,2,3,7,6,7,7,3,6,5,7,5,6,2,4,gpt-5-mini-2025-08-07,0,695,901
1204,119,5,2,2,8,7,7,7,4,6,3,7,5,6,1,2,gpt-5-mini-2025-08-07,0,695,901
1205,119,6,3,4,7,7,7,7,4,6,5,7,6,6,2,3,gpt-5-mini-2025-08-07,0,631,901
1206,119,6,3,3,7,6,7,7,4,6,5,7,6,7,2,3,gpt-5-mini-2025-08-07,0,823,901
1207,119,5,3,3,7,6,7,7,5,6,5,7,5,6,2,4,gpt-5-mini-2025-08-07,0,695,901
1208,119,5,2,2,7,7,7,7,4,6,4,7,5,6,1,2,gpt-5-mini-2025-08-07,0,887,901
1209,120,8,3,5,3,4,5,5,2,4,5,7,4,8,6,7,gpt-5-mini-2025-08-07,0,759,1112
1210,120,7,3,4,2,3,5,5,2,4,5,6,3,8,5,7,gpt-5-mini-2025-08-07,0,695,1112
1211,120,6,3,4,2,3,5,5,2,4,5,7,3,8,6,7,gpt-5-mini-2025-08-07,0,695,1112
1212,120,6,2,3,2,3,4,5,2,4,5,6,3,7,5,7,gpt-5-mini-2025-08-07,0,887,1112
1213,120,6,3,4,2,3,4,5,2,4,5,6,4,8,5,7,gpt-5-mini-2025-08-07,0,695,1112
1214,120,7,3,3,3,3,5,5,2,4,5,7,4,8,6,7,gpt-5-mini-2025-08-07,0,631,1112
1215,120,7,3,4,3,5,5,6,3,4,5,7,4,8,5,7,gpt-5-mini-2025-08-07,0,759,1112
1216,120,6,2,3,3,3,5,6,2,4,5,7,3,8,6,7,gpt-5-mini-2025-08-07,0,759,1112
1217,120,7,2,4,3,4,5,5,2,4,5,6,3,8,6,7,gpt-5-mini-2025-08-07,0,631,1112
1218,120,7,3,4,3,4,4,5,2,4,5,7,3,8,6,7,gpt-5-mini-2025-08-07,0,887,1112
1219,121,6,6,7,2,2,4,6,3,6,5,4,3,8,5,8,gpt-5-mini-2025-08-07,0,567,1197
1220,121,6,7,7,2,3,4,5,3,6,4,4,2,8,5,8,gpt-5-mini-2025-08-07,0,631,1197
1221,121,4,7,7,2,2,4,5,3,6,5,4,2,8,4,8,gpt-5-mini-2025-08-07,0,695,1197
1222,121,5,7,7,2,3,5,5,3,6,5,4,3,8,5,8,gpt-5-mini-2025-08-07,0,631,1197
1223,121,5,6,6,2,3,4,6,4,5,5,3,3,8,4,8,gpt-5-mini-2025-08-07,0,759,1197
1224,121,6,7,7,2,3,4,6,3,5,5,4,3,8,5,8,gpt-5-mini-2025-08-07,0,631,1197
1225,121,4,7,7,2,2,4,6,3,6,5,4,3,8,5,8,gpt-5-mini-2025-08-07,0,759,1197
1226,121,4,6,6,2,2,5,6,3,7,5,4,2,9,4,8,gpt-5-mini-2025-08-07,0,695,1197
1227,121,5,6,7,2,3,4,6,4,6,5,4,3,8,5,8,gpt-5-mini-2025-08-07,0,695,1197
1228,121,5,7,7,2,2,3,6,3,6,4,4,3,8,5,7,gpt-5-mini-2025-08-07,0,695,1197
1247,123,3,4,3,5,6,7,5,4,6,6,7,8,5,2,4,gpt-5-mini-2025-08-07,0,680,891
1248,123,3,5,3,5,5,7,6,3,6,7,8,8,4,2,3,gpt-5-mini-2025-08-07,0,887,891
1249,124,7,6,7,2,3,4,6,6,6,3,3,3,5,2,5,gpt-5-mini-2025-08-07,0,631,1018
1250,124,6,6,6,2,4,5,5,6,5,3,3,3,5,2,5,gpt-5-mini-2025-08-07,0,759,1018
1251,124,7,6,7,2,5,6,6,6,7,3,4,4,5,2,5,gpt-5-mini-2025-08-07,0,631,1018
1252,124,7,6,7,2,3,5,6,7,6,3,4,2,5,2,5,gpt-5-mini-2025-08-07,0,567,1018
1253,124,6,5,6,2,3,5,5,5,6,4,3,3,5,2,5,gpt-5-mini-2025-08-07,0,616,1018
1254,124,7,6,6,2,3,5,5,6,6,4,4,3,5,2,5,gpt-5-mini-2025-08-07,0,631,1018
1255,124,7,6,7,2,4,5,6,6,6,3,4,3,5,2,6,gpt-5-mini-2025-08-07,0,695,1018
1256,124,7,6,7,2,3,5,5,6,5,3,4,3,3,2,5,gpt-5-mini-2025-08-07,0,1335,1018
1257,124,7,6,7,2,4,5,5,6,6,4,5,3,5,2,4,gpt-5-mini-2025-08-07,0,823,1018
1258,124,7,6,7,2,3,5,6,6,6,3,4,3,6,2,5,gpt-5-mini-2025-08-07,0,759,1018
1259,125,4,6,5,2,3,6,7,4,7,7,8,7,7,2,8,gpt-5-mini-2025-08-07,0,759,899
1260,125,5,6,8,2,3,6,7,3,6,7,7,6,8,2,7,gpt-5-mini-2025-08-07,0,695,899
1261,125,4,6,7,2,2,5,7,3,6,7,7,6,8,2,7,gpt-5-mini-2025-08-07,0,695,899
1262,125,4,6,6,3,3,7,6,4,5,7,7,6,8,3,6,gpt-5-mini-2025-08-07,0,823,899
1263,125,4,7,7,2,2,6,7,3,6,6,7,7,8,2,7,gpt-5-mini-2025-08-07,0,759,899
1264,125,4,7,6,3,4,6,7,3,6,8,8,7,7,2,6,gpt-5-mini-2025-08-07,0,936,899
1265,125,3,6,6,2,2,5,7,3,7,6,7,6,8,2,7,gpt-5-mini-2025-08-07,0,823,899
1266,125,4,6,6,2,2,5,7,3,6,7,7,6,7,2,6,gpt-5-mini-2025-08-07,0,695,899
1267,125,4,7,7,2,3,6,7,3,6,7,7,6,8,2,7,gpt-5-mini-2025-08-07,0,887,899
1268,125,4,6,6,2,3,6,6,3,6,7,7,5,7,2,6,gpt-5-mini-2025-08-07,0,631,899
1289,128,4,6,5,2,2,4,5,3,2,4,3,2,8,8,5,gpt-5-mini-2025-08-07,0,680,999
1290,128,5,6,5,2,2,4,5,2,3,4,2,2,8,8,7,gpt-5-mini-2025-08-07,0,695,999
1291,128,4,5,4,2,2,3,4,3,3,3,3,2,7,7,5,gpt-5-mini-2025-08-07,0,695,999
1292,128,5,6,4,2,2,3,7,3,3,3,3,2,7,8,5,gpt-5-mini-2025-08-07,0,759,999
1293,128,5,6,6,3,3,4,4,2,3,4,4,2,7,7,6,gpt-5-mini-2025-08-07,0,567,999
1294,128,5,5,4,2,2,4,4,3,3,4,3,2,8,8,6,gpt-5-mini-2025-08-07,0,887,999
1295,128,4,5,4,2,2,4,5,2,3,3,3,2,8,8,6,gpt-5-mini-2025-08-07,0,695,999
1296,128,5,6,5,3,3,4,4,3,3,4,4,2,8,8,6,gpt-5-mini-2025-08-07,0,695,999
