id,essay_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
188,27,3,4,5,6,7,3,5,3,4,5,4,8,8,8,4,3,3,4,2,4,gpt-5-mini-2025-08-07,1174,702
189,17,0,6,5,4,3,3,3,7,8,4,5,2,4,3,3,3,4,5,7,6,gpt-5-nano-2025-08-07,1367,1184
190,17,1,8,6,5,7,5,6,7,9,4,4,3,6,4,3,3,6,6,8,8,gpt-5-nano-2025-08-07,2072,1184
191,17,2,8,6,5,5,3,4,6,9,4,5,3,4,3,3,3,5,4,9,7,gpt-5-nano-2025-08-07,1430,1184
192,17,3,7,6,5,3,5,4,6,8,4,5,3,3,4,3,2,6,5,7,7,gpt-5-nano-2025-08-07,1517,1184
193,18,0,7,5,4,4,2,5,6,6,3,3,2,4,3,4,2,5,6,6,5,gpt-5-nano-2025-08-07,1944,1008
194,18,1,7,3,3,3,4,6,6,5,3,3,2,3,5,4,2,6,5,7,6,gpt-5-nano-2025-08-07,1496,1008
195,18,2,6,4,3,3,3,4,5,5,3,4,4,4,3,4,2,5,5,5,5,gpt-5-nano-2025-08-07,1751,1008
196,18,3,8,5,4,3,3,7,7,7,4,6,3,5,3,4,3,5,4,7,7,gpt-5-nano-2025-08-07,1945,1008
197,28,0,7,4,3,6,6,5,6,7,3,3,2,5,5,4,3,6,6,7,7,gpt-5-mini-2025-08-07,918,1449
198,28,1,7,5,3,6,5,6,6,7,3,3,3,5,5,3,3,5,5,5,6,gpt-5-mini-2025-08-07,982,1449
199,28,2,8,5,4,6,6,6,6,7,3,3,4,5,6,5,3,6,6,7,6,gpt-5-mini-2025-08-07,1046,1449
200,28,3,8,5,4,7,6,7,6,8,4,3,2,6,6,4,3,6,6,7,7,gpt-5-mini-2025-08-07,918,1449
201,19,0,3,8,8,4,3,2,2,5,7,7,3,4,2,3,2,4,3,6,5,gpt-5-nano-2025-08-07,1843,799
202,19,1,4,8,7,5,2,2,2,5,7,7,4,5,3,5,3,3,4,5,4,gpt-5-nano-2025-08-07,1560,799
203,19,2,4,7,6,4,2,2,3,5,6,5,3,5,3,3,2,3,4,5,4,gpt-5-nano-2025-08-07,1432,799
204,19,3,4,7,7,5,3,2,3,5,7,6,3,5,3,3,3,4,4,5,5,gpt-5-nano-2025-08-07,1517,799
205,20,0,7,3,4,3,4,6,5,6,4,3,3,4,2,3,2,6,8,9,8,gpt-5-nano-2025-08-07,1814,1253
206,20,1,7,4,5,4,5,6,6,6,4,4,3,5,3,3,4,6,8,9,8,gpt-5-nano-2025-08-07,2158,1253
207,20,2,5,4,5,3,4,4,5,6,5,3,2,3,2,3,3,6,8,9,7,gpt-5-nano-2025-08-07,1773,1253
208,20,3,8,3,4,3,5,4,6,7,4,3,3,4,2,3,3,5,8,9,7,gpt-5-nano-2025-08-07,1776,1253
213,21,0,4,5,7,3,4,3,3,4,6,5,6,4,3,5,3,7,7,7,7,gpt-5-nano-2025-08-07,1176,1044
214,21,1,3,4,4,4,3,2,2,4,4,4,6,5,3,4,3,5,6,6,6,gpt-5-nano-2025-08-07,1304,1044
215,21,2,4,4,4,3,5,3,3,4,3,4,6,4,4,3,3,5,7,7,7,gpt-5-nano-2025-08-07,1368,1044
216,21,3,4,4,5,3,3,3,3,4,5,4,6,4,3,4,3,6,7,6,7,gpt-5-nano-2025-08-07,1517,1044
217,22,0,5,8,8,5,6,4,3,6,8,7,4,6,5,4,3,5,8,7,8,gpt-5-nano-2025-08-07,2008,1210
218,22,1,4,6,8,4,6,3,3,5,8,5,3,6,3,3,7,6,8,7,7,gpt-5-nano-2025-08-07,1901,1210
219,22,2,5,6,8,4,7,3,3,6,8,6,4,6,3,4,6,6,8,6,8,gpt-5-nano-2025-08-07,1752,1210
220,22,3,3,6,8,4,7,2,3,6,8,6,3,5,3,5,4,6,8,6,7,gpt-5-nano-2025-08-07,2072,1210
225,23,0,4,6,6,4,8,3,3,5,6,5,7,5,5,6,8,7,5,7,6,gpt-5-nano-2025-08-07,1837,930
226,23,1,3,7,6,4,7,2,3,4,5,4,7,5,3,5,7,6,5,6,6,gpt-5-nano-2025-08-07,1752,930
227,23,2,4,5,6,4,8,2,3,5,5,4,7,5,4,5,7,6,4,6,7,gpt-5-nano-2025-08-07,1581,930
228,23,3,5,5,4,5,8,3,3,6,4,3,8,6,4,4,7,6,4,6,7,gpt-5-nano-2025-08-07,1709,930
233,24,0,5,5,5,7,5,3,6,6,5,4,7,7,5,4,3,5,6,7,7,gpt-5-nano-2025-08-07,1651,1175
234,24,1,4,5,4,7,4,4,5,5,4,5,7,6,6,4,3,5,6,5,6,gpt-5-nano-2025-08-07,1389,1175
235,24,2,4,5,6,6,5,4,4,5,5,5,7,7,5,4,3,5,6,6,7,gpt-5-nano-2025-08-07,1944,1175
236,24,3,4,5,5,7,4,4,4,5,4,4,7,6,5,4,3,5,7,6,7,gpt-5-nano-2025-08-07,1687,1175
237,25,0,3,6,5,7,5,2,2,7,5,4,6,6,3,5,5,6,7,6,8,gpt-5-nano-2025-08-07,1304,1389
238,25,1,4,5,6,6,5,2,3,6,6,6,6,6,3,5,6,6,4,6,7,gpt-5-nano-2025-08-07,1496,1389
239,25,2,5,6,6,7,5,2,3,6,6,6,6,7,3,6,5,7,6,6,7,gpt-5-nano-2025-08-07,1560,1389
240,25,3,3,5,6,6,6,2,3,5,6,5,6,6,2,6,5,5,4,7,7,gpt-5-nano-2025-08-07,1432,1389
241,26,0,4,5,7,4,7,2,3,6,7,6,6,4,3,5,6,6,8,6,7,gpt-5-nano-2025-08-07,1176,1046
242,26,1,4,6,7,5,5,3,3,6,7,6,6,4,4,4,3,5,6,6,7,gpt-5-nano-2025-08-07,1496,1046
243,26,2,5,6,7,5,5,4,3,6,7,6,6,4,4,4,5,6,8,7,7,gpt-5-nano-2025-08-07,1238,1046
244,26,3,5,5,6,5,6,4,3,6,6,5,6,5,4,5,4,6,7,7,7,gpt-5-nano-2025-08-07,1176,1046
209,29,0,7,4,4,3,6,5,6,6,3,3,3,3,2,3,4,8,8,8,9,gpt-5-mini-2025-08-07,918,1634
210,29,1,7,5,4,3,7,3,6,6,4,3,4,4,2,5,5,8,8,8,8,gpt-5-mini-2025-08-07,1111,1634
211,29,2,6,4,4,3,7,3,6,6,3,3,4,3,2,4,5,8,8,8,8,gpt-5-mini-2025-08-07,1110,1634
212,29,3,7,4,5,3,6,5,7,6,3,3,4,4,2,3,5,8,8,8,8,gpt-5-mini-2025-08-07,1046,1634
221,30,0,6,4,4,5,8,5,5,6,4,3,6,6,7,3,7,8,8,9,8,gpt-5-mini-2025-08-07,1046,1267
222,30,1,6,4,4,6,8,5,4,6,3,3,6,6,7,3,7,7,8,8,8,gpt-5-mini-2025-08-07,819,1267
223,30,2,6,5,4,6,8,3,4,5,3,3,6,6,7,3,7,7,8,8,8,gpt-5-mini-2025-08-07,918,1267
224,30,3,6,4,4,6,8,4,4,6,3,3,6,5,6,3,7,7,8,8,8,gpt-5-mini-2025-08-07,1046,1267
229,31,0,5,4,5,5,6,6,4,5,5,3,6,5,6,5,5,7,4,3,6,gpt-5-mini-2025-08-07,918,995
230,31,1,3,4,5,5,6,2,5,3,4,3,6,4,6,6,4,7,4,3,6,gpt-5-mini-2025-08-07,854,995
231,31,2,3,2,4,5,6,5,3,3,4,2,6,4,7,5,3,6,5,3,6,gpt-5-mini-2025-08-07,918,995
232,31,3,4,4,6,4,7,5,3,5,6,4,6,5,6,5,5,7,5,4,6,gpt-5-mini-2025-08-07,1174,995
245,75,0,5,6,7,5,6,3,4,6,6,4,7,6,6,5,5,6,5,4,6,gpt-5-mini-2025-08-07,854,1355
246,75,1,5,5,6,5,5,3,3,5,5,3,7,6,6,6,4,6,5,4,5,gpt-5-mini-2025-08-07,1046,1355
247,75,2,4,5,6,5,6,3,3,5,6,3,7,6,7,6,4,6,5,4,6,gpt-5-mini-2025-08-07,1238,1355
248,75,3,5,5,7,5,5,2,3,5,6,4,7,6,6,5,4,6,5,4,6,gpt-5-mini-2025-08-07,854,1355
1250,236,0,7,5,4,4,4,6,5,8,4,3,4,4,3,5,4,5,3,7,5,gpt-5-nano-2025-08-07,1496,972
1251,236,1,7,6,5,4,4,3,4,7,5,5,2,4,2,5,3,4,6,7,7,gpt-5-nano-2025-08-07,1943,972
1252,236,2,7,5,6,4,3,6,6,8,7,5,3,4,3,5,5,6,5,6,6,gpt-5-nano-2025-08-07,1459,972
1253,236,3,8,5,6,4,4,3,5,8,6,4,2,4,2,5,3,7,6,7,7,gpt-5-nano-2025-08-07,1560,972
1257,237,0,3,6,7,7,5,2,3,5,7,4,7,7,6,6,4,6,6,7,8,gpt-5-nano-2025-08-07,1176,991
1258,237,1,3,7,6,6,5,2,3,6,7,5,7,6,2,5,4,6,5,6,7,gpt-5-nano-2025-08-07,1496,991
1259,237,2,3,6,7,7,6,2,2,5,6,5,8,7,4,7,4,6,5,6,7,gpt-5-nano-2025-08-07,1453,991
1260,237,3,4,8,6,6,6,2,3,5,6,6,7,7,5,5,4,5,6,5,7,gpt-5-nano-2025-08-07,1645,991
1264,238,0,5,5,4,6,4,4,3,5,4,3,7,6,4,4,3,5,7,8,8,gpt-5-nano-2025-08-07,1496,1279
1265,238,1,5,5,4,7,4,2,3,4,4,4,6,7,5,4,3,5,6,6,7,gpt-5-nano-2025-08-07,1432,1279
1266,238,2,4,4,5,6,5,3,4,5,4,3,6,6,5,4,4,6,5,7,7,gpt-5-nano-2025-08-07,1645,1279
1267,238,3,4,4,4,5,3,3,4,4,4,3,4,4,4,3,3,5,7,8,7,gpt-5-nano-2025-08-07,1560,1279
1271,239,0,4,4,5,6,3,2,3,3,5,4,7,6,7,3,2,2,7,6,6,gpt-5-nano-2025-08-07,1430,1182
1272,239,1,4,3,6,7,3,3,3,4,5,4,8,6,7,4,2,4,7,5,5,gpt-5-nano-2025-08-07,1816,1182
1273,239,2,3,5,6,6,3,2,5,4,6,4,8,7,7,5,3,4,7,6,4,gpt-5-nano-2025-08-07,1944,1182
1274,239,3,3,3,6,5,3,2,4,4,4,3,6,5,7,4,2,4,6,5,5,gpt-5-nano-2025-08-07,1048,1182
249,27,0,4,5,5,4,3,2,3,4,5,6,7,5,6,4,3,3,4,4,5,gpt-5-nano-2025-08-07,1944,702
250,27,1,4,5,6,4,4,5,3,4,6,6,7,6,7,4,3,4,6,4,5,gpt-5-nano-2025-08-07,1753,702
251,27,2,3,6,7,4,3,3,2,4,7,7,8,5,5,4,3,3,5,4,5,gpt-5-nano-2025-08-07,1624,702
252,27,3,4,6,6,6,4,3,3,5,5,7,8,7,4,5,3,4,4,4,6,gpt-5-nano-2025-08-07,1432,702
253,28,0,6,5,3,4,3,4,4,6,4,4,3,5,4,4,2,3,5,7,6,gpt-5-nano-2025-08-07,1496,1449
254,28,1,8,5,4,4,3,6,5,6,4,5,3,4,3,4,2,5,6,6,7,gpt-5-nano-2025-08-07,1198,1449
255,28,2,7,6,5,4,3,5,4,6,5,4,3,5,3,4,2,5,6,7,7,gpt-5-nano-2025-08-07,1558,1449
256,28,3,8,5,4,4,3,5,6,7,4,4,4,6,4,5,3,6,6,5,7,gpt-5-nano-2025-08-07,1496,1449
257,32,0,5,3,4,6,4,3,2,5,4,2,6,5,6,5,3,5,8,6,6,gpt-5-mini-2025-08-07,726,1027
258,32,1,4,3,3,6,3,3,2,5,3,2,6,5,7,5,3,4,8,7,6,gpt-5-mini-2025-08-07,1110,1027
259,32,2,4,3,5,5,4,2,3,3,5,2,6,5,6,4,4,5,6,5,6,gpt-5-mini-2025-08-07,982,1027
260,32,3,5,2,3,5,4,3,2,4,3,2,6,5,6,4,3,4,8,6,6,gpt-5-mini-2025-08-07,790,1027
261,29,0,8,4,4,4,6,4,5,7,3,4,4,6,3,4,4,7,9,7,9,gpt-5-nano-2025-08-07,2157,1634
262,29,1,7,5,6,4,6,3,3,6,5,4,5,4,4,5,3,7,8,7,9,gpt-5-nano-2025-08-07,1816,1634
263,29,2,7,5,4,3,5,4,5,6,4,5,4,4,2,4,4,7,8,8,8,gpt-5-nano-2025-08-07,1368,1634
264,29,3,8,6,4,4,7,2,5,7,4,5,3,4,3,4,5,7,8,8,8,gpt-5-nano-2025-08-07,1773,1634
265,30,0,6,4,6,4,6,4,3,6,5,3,6,5,7,5,6,7,8,8,8,gpt-5-nano-2025-08-07,1498,1267
266,30,1,5,4,5,7,7,3,4,5,4,3,6,6,7,5,7,7,8,8,8,gpt-5-nano-2025-08-07,1430,1267
267,30,2,5,3,4,4,7,3,3,5,4,3,5,4,7,2,6,7,8,8,8,gpt-5-nano-2025-08-07,1779,1267
268,30,3,6,5,6,4,8,3,3,6,5,4,6,4,8,5,7,7,8,8,8,gpt-5-nano-2025-08-07,1750,1267
269,33,0,6,5,5,4,5,6,4,6,4,3,5,4,4,4,4,7,9,8,8,gpt-5-mini-2025-08-07,1046,1098
270,33,1,6,4,5,4,4,6,5,6,5,3,5,4,5,3,3,6,9,8,8,gpt-5-mini-2025-08-07,918,1098
271,33,2,6,4,6,4,4,6,5,6,5,3,3,3,2,3,3,7,9,9,8,gpt-5-mini-2025-08-07,1046,1098
272,33,3,7,4,5,6,5,6,5,7,5,3,5,6,3,4,3,8,9,8,8,gpt-5-mini-2025-08-07,1110,1098
273,31,0,5,4,5,5,5,4,4,3,4,4,5,4,4,4,3,6,3,5,6,gpt-5-nano-2025-08-07,1752,995
274,31,1,4,4,5,4,5,2,3,5,5,4,5,4,5,4,2,6,4,3,7,gpt-5-nano-2025-08-07,1497,995
275,31,2,3,5,5,3,4,2,2,4,5,5,4,4,4,4,2,6,4,4,6,gpt-5-nano-2025-08-07,1944,995
276,31,3,4,4,3,4,5,3,2,5,3,4,5,4,5,4,3,6,5,3,7,gpt-5-nano-2025-08-07,1558,995
277,32,0,4,4,6,4,2,2,3,5,5,4,6,4,5,3,2,3,6,5,6,gpt-5-nano-2025-08-07,1453,1027
278,32,1,5,6,4,4,3,2,3,5,5,3,6,5,6,3,2,4,6,7,6,gpt-5-nano-2025-08-07,1688,1027
279,32,2,5,5,6,4,2,2,3,6,6,4,6,6,6,3,2,3,5,6,5,gpt-5-nano-2025-08-07,1624,1027
280,32,3,5,4,5,4,3,2,3,6,5,3,6,5,6,4,2,4,6,6,5,gpt-5-nano-2025-08-07,1302,1027
281,33,0,4,5,5,5,4,2,3,5,4,4,4,6,2,3,3,6,8,7,8,gpt-5-nano-2025-08-07,1261,1098
282,33,1,4,6,6,5,4,3,3,4,6,5,4,6,3,3,4,5,9,9,9,gpt-5-nano-2025-08-07,1752,1098
283,33,2,6,5,6,4,5,3,3,6,6,4,3,5,3,4,3,6,8,9,8,gpt-5-nano-2025-08-07,1625,1098
284,33,3,7,3,5,4,3,5,4,6,5,4,6,4,3,3,3,7,8,8,8,gpt-5-nano-2025-08-07,1560,1098
289,34,0,5,4,5,2,3,7,3,5,5,4,4,3,2,3,2,7,8,7,8,gpt-5-nano-2025-08-07,1517,896
290,34,1,6,3,4,3,3,7,3,4,4,3,4,3,3,2,3,6,7,7,7,gpt-5-nano-2025-08-07,1709,896
291,34,2,5,3,4,3,3,6,2,4,4,3,5,3,4,3,2,6,8,7,8,gpt-5-nano-2025-08-07,2093,896
292,34,3,6,3,5,3,3,7,3,4,5,4,4,3,3,3,2,6,8,7,7,gpt-5-nano-2025-08-07,1497,896
293,35,0,6,6,6,6,3,4,3,7,6,5,6,6,4,4,3,5,6,6,6,gpt-5-nano-2025-08-07,1497,812
294,35,1,6,7,6,6,4,4,5,8,6,6,7,6,5,4,3,5,7,7,6,gpt-5-nano-2025-08-07,1560,812
295,35,2,7,6,5,7,4,2,4,7,5,5,7,7,5,4,4,4,6,7,7,gpt-5-nano-2025-08-07,1752,812
296,35,3,6,5,4,6,4,4,5,7,4,4,3,5,5,4,3,5,7,7,7,gpt-5-nano-2025-08-07,1325,812
301,36,0,8,7,7,6,7,6,6,8,7,7,5,5,5,6,6,7,5,7,8,gpt-5-nano-2025-08-07,2136,1000
302,36,1,6,7,5,4,7,4,5,8,4,7,5,6,6,7,4,8,8,6,8,gpt-5-nano-2025-08-07,1688,1000
303,36,2,7,7,6,4,6,6,5,8,5,6,3,4,5,5,3,7,6,6,8,gpt-5-nano-2025-08-07,2137,1000
304,36,3,8,6,5,4,7,5,6,8,4,6,5,4,6,6,4,7,7,7,7,gpt-5-nano-2025-08-07,1496,1000
305,37,0,8,5,3,6,2,8,7,7,3,4,3,5,6,4,2,5,6,7,7,gpt-5-nano-2025-08-07,1709,931
306,37,1,8,6,4,4,3,7,6,8,3,5,3,5,6,4,2,4,5,7,7,gpt-5-nano-2025-08-07,1645,931
307,37,2,8,6,3,5,3,6,7,8,3,5,3,4,7,4,3,4,5,6,5,gpt-5-nano-2025-08-07,1881,931
308,37,3,8,5,3,6,4,6,7,8,3,5,3,6,6,5,3,5,5,7,6,gpt-5-nano-2025-08-07,1814,931
313,38,0,6,5,5,5,3,3,4,6,5,5,4,4,4,3,2,6,7,7,7,gpt-5-nano-2025-08-07,1816,1211
314,38,1,5,4,5,5,5,3,4,5,4,3,4,5,6,4,3,6,7,7,7,gpt-5-nano-2025-08-07,1752,1211
315,38,2,7,4,4,5,4,4,5,6,4,4,5,5,6,3,2,5,6,7,6,gpt-5-nano-2025-08-07,1497,1211
316,38,3,7,3,4,4,3,3,5,5,3,4,6,4,5,4,2,5,7,7,7,gpt-5-nano-2025-08-07,1710,1211
317,39,0,3,5,5,7,4,2,2,5,5,6,2,7,5,4,4,3,6,5,6,gpt-5-nano-2025-08-07,1645,948
318,39,1,3,6,6,6,6,2,3,5,6,6,3,6,5,5,5,5,6,6,5,gpt-5-nano-2025-08-07,1523,948
319,39,2,3,6,6,5,6,2,3,4,7,6,3,6,5,4,4,4,6,6,6,gpt-5-nano-2025-08-07,1496,948
320,39,3,4,7,7,6,6,3,4,6,7,7,4,7,6,5,6,6,4,8,6,gpt-5-nano-2025-08-07,1816,948
325,40,0,6,4,5,5,5,3,4,6,5,4,4,4,4,5,4,7,7,5,7,gpt-5-nano-2025-08-07,2158,1140
326,40,1,6,5,5,4,6,3,4,7,4,4,5,4,3,5,4,6,6,6,7,gpt-5-nano-2025-08-07,1560,1140
327,40,2,5,4,5,4,5,4,4,7,5,4,6,4,3,5,4,6,5,6,6,gpt-5-nano-2025-08-07,1496,1140
328,40,3,7,7,5,5,5,5,6,8,4,4,3,4,3,5,4,6,6,6,8,gpt-5-nano-2025-08-07,1645,1140
285,34,0,6,3,6,3,6,6,4,5,5,3,4,4,4,3,4,6,8,8,8,gpt-5-mini-2025-08-07,982,896
286,34,1,6,3,5,3,4,7,3,4,4,3,5,3,4,3,3,7,8,8,8,gpt-5-mini-2025-08-07,918,896
287,34,2,5,3,6,3,4,6,3,4,5,3,5,4,4,2,3,6,8,8,7,gpt-5-mini-2025-08-07,883,896
288,34,3,5,4,6,3,4,6,3,5,6,4,5,3,4,3,3,6,8,8,8,gpt-5-mini-2025-08-07,1110,896
297,35,0,8,6,6,7,5,6,6,7,6,5,6,7,7,4,4,6,7,7,7,gpt-5-mini-2025-08-07,1046,812
298,35,1,7,5,6,6,4,6,6,7,5,4,6,6,7,3,3,6,7,7,6,gpt-5-mini-2025-08-07,1046,812
299,35,2,7,6,6,7,5,6,6,7,6,5,7,7,7,3,4,6,7,7,7,gpt-5-mini-2025-08-07,1174,812
300,35,3,7,6,6,7,5,6,6,7,5,4,7,7,7,4,4,6,7,7,6,gpt-5-mini-2025-08-07,918,812
309,36,0,6,5,6,4,7,5,5,6,6,5,3,4,6,6,5,7,6,7,7,gpt-5-mini-2025-08-07,1302,1000
310,36,1,7,5,6,4,7,6,6,7,5,4,4,4,5,6,5,7,6,7,8,gpt-5-mini-2025-08-07,1046,1000
311,36,2,6,5,6,5,6,7,5,6,6,4,5,5,6,6,4,7,7,8,8,gpt-5-mini-2025-08-07,1110,1000
312,36,3,7,6,6,5,7,6,6,7,5,5,4,5,6,7,5,7,6,7,8,gpt-5-mini-2025-08-07,1046,1000
321,38,0,6,3,4,6,5,5,6,6,4,3,6,6,6,4,4,5,6,7,7,gpt-5-mini-2025-08-07,1046,1211
322,38,1,6,3,4,6,4,4,6,6,3,3,6,6,7,3,4,5,6,6,6,gpt-5-mini-2025-08-07,835,1211
323,38,2,5,3,4,6,4,4,6,5,3,3,6,6,6,4,3,4,6,6,6,gpt-5-mini-2025-08-07,854,1211
324,38,3,6,3,4,6,4,3,6,5,3,3,6,6,7,4,3,5,6,7,7,gpt-5-mini-2025-08-07,1046,1211
1275,240,0,5,5,6,5,4,2,3,6,6,5,3,5,2,4,3,6,7,6,7,gpt-5-nano-2025-08-07,982,903
1276,240,1,6,5,5,4,4,3,2,6,5,4,3,5,2,4,3,6,7,7,7,gpt-5-nano-2025-08-07,1369,903
1277,240,2,4,6,6,5,3,2,3,5,6,4,3,5,2,4,3,6,7,7,7,gpt-5-nano-2025-08-07,2006,903
1278,240,3,7,5,6,6,4,4,3,6,6,5,3,6,4,4,3,6,7,7,7,gpt-5-nano-2025-08-07,1496,903
1279,241,0,4,5,6,3,3,2,2,4,6,5,6,3,4,4,3,6,7,7,7,gpt-5-nano-2025-08-07,1389,1158
1280,241,1,3,6,6,3,3,2,2,5,5,4,5,3,3,4,2,3,6,6,7,gpt-5-nano-2025-08-07,1494,1158
1281,241,2,3,5,6,5,3,2,3,5,6,5,6,4,4,5,3,4,7,6,7,gpt-5-nano-2025-08-07,1368,1158
1282,241,3,3,5,6,3,3,2,2,4,6,5,6,4,4,5,2,4,7,7,7,gpt-5-nano-2025-08-07,1496,1158
1286,242,0,6,6,5,5,2,3,4,7,6,6,3,6,5,4,2,3,3,4,2,gpt-5-nano-2025-08-07,1581,1497
1287,242,1,4,8,6,7,2,2,3,8,5,7,3,6,6,3,2,2,2,3,3,gpt-5-nano-2025-08-07,1302,1497
1288,242,2,6,8,8,7,3,3,3,8,7,6,3,5,7,3,2,2,2,3,2,gpt-5-nano-2025-08-07,1816,1497
1289,242,3,6,7,5,7,4,4,5,7,6,6,3,5,4,5,2,2,2,4,3,gpt-5-nano-2025-08-07,1837,1497
1293,243,0,4,5,6,3,6,3,3,7,6,5,4,4,2,7,6,7,8,8,7,gpt-5-nano-2025-08-07,1494,1208
1294,243,1,4,5,6,3,6,3,3,6,5,4,3,3,2,7,6,7,8,7,7,gpt-5-nano-2025-08-07,1709,1208
1295,243,2,4,4,6,4,6,2,3,5,6,4,5,4,2,7,7,6,7,6,7,gpt-5-nano-2025-08-07,1837,1208
1296,243,3,3,4,6,4,6,2,3,5,6,4,3,4,2,7,7,7,8,7,8,gpt-5-nano-2025-08-07,1366,1208
329,41,0,3,6,5,4,3,2,2,4,5,3,3,4,2,3,2,4,6,7,6,gpt-5-nano-2025-08-07,1261,774
330,41,1,3,6,6,4,2,2,2,5,5,4,3,5,2,3,2,3,7,7,7,gpt-5-nano-2025-08-07,1430,774
331,41,2,4,5,4,4,3,2,3,5,4,4,3,3,2,4,3,3,6,7,6,gpt-5-nano-2025-08-07,1325,774
332,41,3,3,6,5,3,2,2,3,4,5,4,2,3,2,4,2,4,7,8,7,gpt-5-nano-2025-08-07,1432,774
333,42,0,8,4,5,5,6,7,7,5,4,4,5,5,6,3,4,7,8,8,8,gpt-5-nano-2025-08-07,1582,1160
334,42,1,8,4,4,6,6,8,7,5,4,4,6,5,6,3,3,7,7,7,8,gpt-5-nano-2025-08-07,1176,1160
335,42,2,7,3,4,5,5,7,6,5,4,4,5,4,5,4,3,7,7,8,8,gpt-5-nano-2025-08-07,1368,1160
336,42,3,8,5,4,5,6,7,6,6,4,4,5,5,7,3,4,7,7,8,7,gpt-5-nano-2025-08-07,1453,1160
337,43,0,6,6,5,5,3,5,4,7,5,6,3,6,6,4,3,3,5,5,5,gpt-5-nano-2025-08-07,1624,1052
338,43,1,6,7,6,6,3,3,3,6,6,5,5,6,5,4,3,3,6,6,6,gpt-5-nano-2025-08-07,2008,1052
339,43,2,6,7,7,5,3,4,3,6,6,6,3,6,5,4,3,2,5,5,5,gpt-5-nano-2025-08-07,1368,1052
340,43,3,5,6,5,5,3,4,4,6,5,5,4,5,5,3,3,3,5,4,6,gpt-5-nano-2025-08-07,1646,1052
341,44,0,7,7,5,4,2,2,4,6,5,4,5,6,3,4,2,4,5,6,6,gpt-5-nano-2025-08-07,1368,1045
342,44,1,8,7,5,6,2,4,4,7,5,4,3,7,2,4,1,4,5,6,6,gpt-5-nano-2025-08-07,2228,1045
343,44,2,6,6,4,4,3,3,4,7,4,5,3,7,3,3,3,4,5,7,6,gpt-5-nano-2025-08-07,1005,1045
344,44,3,7,6,4,5,2,4,5,6,4,4,3,7,4,3,2,4,6,6,5,gpt-5-nano-2025-08-07,1560,1045
345,45,0,5,2,4,6,2,2,4,4,4,3,6,5,7,4,2,2,5,6,6,gpt-5-nano-2025-08-07,1944,965
346,45,1,7,5,4,6,3,5,4,5,4,3,7,6,7,4,2,3,5,6,5,gpt-5-nano-2025-08-07,1496,965
347,45,2,7,4,5,7,4,5,6,7,5,4,6,6,6,4,3,4,6,6,6,gpt-5-nano-2025-08-07,1560,965
348,45,3,7,3,4,7,2,4,5,5,4,3,7,7,7,3,2,4,5,6,5,gpt-5-nano-2025-08-07,2200,965
349,46,0,7,7,6,5,6,4,3,7,5,7,4,5,6,4,6,6,6,7,8,gpt-5-nano-2025-08-07,1432,897
350,46,1,5,7,6,6,6,4,3,6,6,6,5,5,5,5,6,7,6,6,7,gpt-5-nano-2025-08-07,1304,897
351,46,2,7,6,6,5,6,3,6,7,5,4,5,5,6,5,6,6,6,7,7,gpt-5-nano-2025-08-07,1560,897
352,46,3,6,7,6,5,7,4,4,7,6,5,6,5,4,5,6,7,6,7,7,gpt-5-nano-2025-08-07,1432,897
353,47,0,3,4,4,3,2,2,3,5,4,3,3,3,2,2,2,3,5,4,4,gpt-5-nano-2025-08-07,1496,1182
354,47,1,2,4,4,3,2,2,2,4,4,3,3,4,2,3,2,3,6,5,6,gpt-5-nano-2025-08-07,1624,1182
355,47,2,3,3,4,3,2,2,2,4,4,3,2,4,2,2,2,2,4,4,3,gpt-5-nano-2025-08-07,1965,1182
356,47,3,3,4,5,4,2,2,3,5,5,3,4,4,2,3,3,3,5,4,5,gpt-5-nano-2025-08-07,1304,1182
357,48,0,5,4,6,4,7,2,3,5,6,5,6,4,3,4,6,6,7,8,7,gpt-5-nano-2025-08-07,2008,866
358,48,1,5,4,4,4,5,3,3,5,4,3,2,5,2,4,5,6,7,7,7,gpt-5-nano-2025-08-07,1432,866
359,48,2,4,4,5,3,5,2,3,3,5,4,6,4,2,4,4,5,7,8,7,gpt-5-nano-2025-08-07,1389,866
360,48,3,3,5,5,4,3,2,3,4,4,3,4,5,3,3,3,4,6,6,6,gpt-5-nano-2025-08-07,1389,866
361,49,0,8,3,3,7,3,7,4,4,3,4,8,6,7,4,3,5,3,5,6,gpt-5-nano-2025-08-07,1816,971
362,49,1,7,3,3,7,4,7,5,5,3,3,8,7,7,4,3,4,5,5,5,gpt-5-nano-2025-08-07,1368,971
363,49,2,4,4,4,8,3,3,3,5,4,4,9,7,8,5,2,4,5,5,5,gpt-5-nano-2025-08-07,1622,971
364,49,3,6,4,4,7,3,5,4,4,3,3,8,7,7,4,3,3,4,4,5,gpt-5-nano-2025-08-07,1453,971
365,50,0,8,7,4,6,4,6,5,8,4,4,7,7,5,5,4,6,6,8,8,gpt-5-nano-2025-08-07,1240,1885
366,50,1,8,6,5,4,4,4,4,7,5,4,6,5,3,6,4,5,6,7,7,gpt-5-nano-2025-08-07,1494,1885
